date,username,review,rating
2024-04-11 17:13:30,ApachePro3,padahal ga diroot/jailbreak ini hp malah ada notifikasi ini dan gabisa masuk ke aplikasinya pdhl di versi sebelumnya gagini abis update malah bermasalah,1
2024-04-11 16:49:24,legiantobagus22,"gajelas,lelet bnget sat claim daget,pdhl di ip lo.updte yang bener dong masa iya lelet",1
2024-04-11 16:39:50,Riziq75,Ngak usah pakai ktp ribet uang gua masih 200 di dana sialan,1
2024-04-11 15:33:19,korban saldo hilang,"plis tiba2 saldo hilang, aga nyesek sih tp yaudalah ikhlasin aj",1
2024-04-11 05:02:25,eko_ss7,Mudah di gunakan sangat membantu sekali,5
2024-04-11 14:09:48,pristiwarisma,Saldookuu balikinnn kenapaa bisaa ilang semuaaa,2
2024-04-11 12:10:38,camaroq,"Mau narik harus premuim, pas ngurus premium gabisa, giliran nanya boy diana ga jawab samsek, gabisa chat pula, bot bantuan aneh",1
2024-04-11 12:01:17,iDramous,hati-hati banyak akun di tangguhkan saldo melayang,1
2024-04-11 11:56:55,Zainanda G,"pemindahan akun premium eror, penanganan user tidak solutif, sangat disayangkan",1
2024-04-11 11:27:44,mouzearrrr,"Dah uninstall gak mw lg isi saldo di dana,takut duit ditilep dana dgn alasan scam dll,CS jg template dan bot,gak profesional CS SDM rendah dipelihara..",1
2024-04-11 10:14:10,peloyywolf,Respon nya lamaaa cuma minta gantiin nomor karna nomor nya hilanggg,1
2024-04-11 05:51:28,Uang ilang,Horor klw kaya gini terus dana banyak korban,1
2024-04-11 05:13:09,Waizaaaa,Setelah pembaharuan malah kalau kirim uang gakbsa keluar nomor telfon yang dituju . sblumnya gakda masalah setelah pembaharuan kok bisa gtu sih?,3
2024-04-11 05:04:09,ramadhan12,Sering eror terjadi kesalahan saat memasukan nomor tujuan saat akan melakukan transfer contoh “nomor tidak dapat ditemukan”,3
2024-04-10 14:41:08,Muhajirrr,Mantap,5
2024-04-11 01:13:02,bopak junior,Saya kecewa karna dana ini terlalu ribet dan lambat seperti menyepelekan masalah customer nya,1
2024-04-10 20:55:50,Miikeeeeeeeeeee,"tolong pihak dana untuk lebih teliti dalam menjalankan kewajibanya, saya sudah melaporkan hasil saya ditipu oleh orang lain via DANA. tolong lebih tegas dalam menjalankan kewajibannya dalam bertanggung jawab.",1
2024-04-10 16:20:45,yeyeekk,akun sayaa kok nggk ada fitur dana cicil nyaa yaa ?? apaa emang blm ada ?,3
2024-04-09 14:09:18,Zavyx,Suka,5
2024-04-10 13:37:19,fishingclub,"Bilangnya aplikasi memprmudah sekali nya sangat mempersulit, cs di hubungin gak bisa jawab, mau kirim uang sendiri aja tidak bisa. Giliran dimasukkan no yg di tuju tidak timbul.",1
2024-04-10 12:13:08,ulyamawa,"aplikasi bodong awal awal nya bagus tetapi semalin dipakai banyak uang yg tiba tiba hilang banyak sdh uang hilang didana ni nda tau kemana tuju nya,orang mau transfer tiba tiba rusak aplikasi nya tolong ya dari pihak dana konfirmasi kek mana sdh kalau begitu banyak juga teman ku kena tipu sama aplikasi mu ni teman ku ada jg kena begini habis uang orang kau kuras aplikasi penipu semoga aplikasi ini cepat tutup",1
2024-04-10 12:09:55,Davadaaodndijfje,Setiap hari saya ingin login kenapa harus login ulang login ulang,1
2024-04-10 11:16:11,Slalaelung,"saldo tiba tiba terpotong pdhl ga ngelakuin transaksi di manapun 
Udh coba hubungin customer care eh balesanya itu itu aja

Gajelas nih dana",1
2024-04-10 06:46:11,H guntur,Pernah di hack akun nya trus coba mau masuk lagi dan coba premium ga bisa,2
2024-04-10 06:31:43,MONTON SETAN,"Mau ngelaporin akun penipu susah banget, padahal bukti sudah ada kek adimin dana lelet ngatasih",1
2024-04-09 20:58:26,syahdanmaulidan,"Saldo saya kepotong di dana ini dan notif pengeluarannya transaksi google padahal saya gk pernah transaksi apa apa sungguh mengecewakan , kalian jangan menggunakan dompet digital ini tidak ama!!!!!",1
2024-04-09 19:44:16,arifahdwi,dana kena pending gatau kenapa padahal uang butuh bgt,1
2024-04-09 18:14:39,Airin@1,"Saldo ilang terooooooosss, chat CS tidak ditanggapi",1
2024-04-09 17:26:42,Sembada156,Tolong diaktifkan dong,3
2024-04-09 15:54:37,Rikha nurjanah20,"Tidak suka dengan Dana, uang sayang hilang tidak ada pertanggung jwaban nya, tanya Cs nya tunggu Saja dana kembali namun tidak ada, menyesal saya pake dana,",1
2024-04-08 14:07:22,Nshdejh,Aplikasi dana sangat praktis dan membantu.,5
2024-04-09 10:30:04,opjht,"gaada pertanggung jawab bngt duit ilang, mana uda banyak lagi korbannya",1
2024-04-09 10:29:18,ex levi,"Bel pulsa saldo dana sudah terpotong, pulsa tidak masuk, tidak ada tanggung jawab",1
2024-04-09 03:38:52,trvina,tolong pulangin uang saya woyy ga jelas ada transaksi yg jelas2 saya gk pakai,1
2024-04-08 15:25:49,tety tety,hapus deh akun dana kalian sebelum hilang uang kalian di curi sama dana ini,1
2024-04-08 14:55:44,abr1104,transfer ke seabank status berhasil tapi uang tidak sampai ke rekening tujuaaan tolong tutup aja apknyaa. !!!!,1
2024-04-08 13:43:16,Arisiwa,Nice,5
2024-04-08 10:35:37,bshdgbs,"gampang banget kebobol uang gue lenyap jutaan, saran kalau mau mengingatkan customer terkait penipuan sebaiknya lampirkan di halaman home dana supaya setiap kali pengguna menggunakan dana bisa langsung melihat terkait akses penipuan di dana jadi pengguna dana apalagi pengguna baru dapat tau informasi tersebut, apalah daya orang yang belum tau terkait penipun” yang mengatasnamakan dana, toh dana sendiri nantinya yang rusak namanya

sekian~",1
2024-04-07 16:29:03,Mas Cuplis,"Banyak Promo , Tapi Kadang Sering Gangguan Terus ..",5
2024-04-08 09:15:11,saung22,tolong dong ini gabisa tf ke nomer dana lain,1
2024-04-08 09:00:47,wahhhhyu,"Review jujur, DANA terindikasi penipuan. Status transaksi sukses di DANA namun belum diterima di Rekening tujuan. Melapor ke DANA malah sering diarahkan ke Bank Tujuan. Terus ke Rekening Tujuan merasa tidak tau apa” karena mereka tidak menerima dana apapun, akhirnya diminta ke DANA lagi. Begitu seterusnya.

Jadi hati” pakai App ini guys, uang saya 2.9 juta melayang. Saya akan delete aplikasi DANA setelah laporan ke Polisi sudah selesai. Soalnya masih butuh bukti” di Aplikasi DANA untuk pelaporan",1
2024-04-08 03:07:34,Soeharjoe,"gw transfer dari dana ke bank dengan nominal kecil dan berharap cepet masuk ke rekening soalnya lagi butuh eh ternyata sampe berhari hari uangpun tidak kunjung masuk ke rekening, lebih kerennya lagi pas laporan ke customer care dana malah disuruh laporan pihak bank katanya sudah tapi pihak bank dan di mutasi sama sekali gaada menerima uang, aplikasi bagus sih tapi sayang banget kalo transfer duit ilang larinya gatau kemana, banyak juga ya kejadian kaya gini dan masih kejadian sampe di gw sekarang ini👍🏼",1
2024-04-08 00:50:17,Dana anjjjjj,balikin duit guaaaa,1
2024-04-07 23:15:49,Ahmad faatih,"Aplikasi apa ini, uang saya hilang terus. Makin hari makin gak bagus ini aplikasi",1
2024-04-07 11:35:04,Romvanmy,"Jangan gunakan dana untuk transaksi judi online , kemenangan terbesar judi online adalah ketika kami berhenti bermain",5
2024-04-07 03:15:49,mazwd,Habis ketipu via dana apakah bisa kembali lagi saldo dana saya?,5
2024-04-07 11:20:30,IPuynomo,"Pake dana gak aman, masak ia akun saya tiba2 di bobol terus duitnya 650rb diisi pulsa ke nomor. Gmna sih dana ini. Tidak recomended. 3 menit aja hilang uang saya. Taik",1
2024-04-07 09:00:58,Kepo lu ajg,ini dana kenapa ya kok saya beli kuota yg 17 gb XL tp yg ke isi cuman 13 gb gimana si ini duh penipuan gini namanya,1
2024-04-07 08:04:23,christoadrianus,gabisa login mau transaksi urgent bgt eh malah akunnya diprotect buset. gk ada solusi dari cs nya. klo ga siap buat finance udah koprasi aja,1
2024-04-07 08:00:41,manajakqooqpqlwlkdmsjxuai1222,banyak kasus uang hilang dan adminnya juga ga jelas. pembekuan akun aja molornya lama.,1
2024-04-07 06:46:29,chrlesjsuwwbsodlwbwb,padahal no rekening yang di tuju udah benar namun tidak di temukan di pencarian tolong pihak dana segera di perbaiki susah kalo gini terus,1
2024-04-07 06:45:36,Joeefect,Aplikasi dana ini sangat membantu saya dalam hal sehari hari banyak pilihan transaksi dan juga mudah di mengerti mantap deh,4
2024-04-07 00:17:51,Ambul88,Sangat membantu,5
2024-04-07 02:13:48,mfadlideka,aplikasi dana tidak aman.akun saya di akses diperangkat lain tanpa kode otp. saldo saya hilang. dan pihak aplikasi dana tidak bertanggung jawab.,1
2024-04-06 21:41:42,ogebul,"Dimohon untuk pengembang apk ewalet tolong kasih pemberitahuan sebelum sistem sibuk, apalagi kalo transaksi masuk di status menunggu, masalahnya suka tiba tiba cacat deh.sama tambahin paylater kalo bisa",4
2024-04-06 17:15:57,iput801,Sering tidak ketemu nomer tujuan saat mencari dengan no hp,3
2024-04-06 18:58:21,aycaaahahahahahahha,"Ga tau niatan buka dana karena seminggu belum di buka 
Tbtb saldo hilang gitu aja 370 rb 
Di buat pembayaran di toko lain 
Ga tau tbtb hilang sendiri 😭😭😭🥺🥺🥺",1
2024-04-06 18:06:32,baslub,Kenapa saldo dana saya hilang padal saya gak melakukan transaksi,1
2024-04-05 16:07:15,gamastian,Gampang mau bayar apapun pake APP dana,5
2024-04-06 14:22:01,iraya1,Minta versi beta dong min,3
2024-04-06 13:09:44,Siagiean,"Dana ngebug di iphone jadi tidak bisa keluar nama di pencarian, tolong di perbaiki",4
2024-04-06 12:31:18,Sayaaaaaaa1,"Gua isi saldo dr brimo kemarin tpi saldo ga masuk ke dana maksud nya gmn ya setengah juta lohh, gausah nipu napa sini dah anak kos gaada duit anjg lu cuma enak ngambil duit orang goblok",1
2024-04-06 10:31:09,Asamlambung00,"Udah memenuhi persyaratan udah ngisi formulir tapi saldo masih belum bertambah, mohon di percepat terimakasih.",1
2024-04-06 09:05:12,rizal741,jangan mau download apk ini. banyak kasus hilang saldo seperti saya,1
2024-04-06 07:49:39,bsabanz zzunaiab,Ada keluhan penipuan tapi malah di bikin ribet,1
2024-04-06 07:31:33,Mana uangku,"Aplikasi sialan, jangan pernah top dana atau pake ini aplikasi buat bayar atau transfer kalo ngga duit top up kalian ga bakal masuk walaupun dari bank berhasil. Sudah banyak korbannya!!",1
2024-04-06 06:09:49,Jijunk,"Tolong lah kalauu mau claim pembayran otomatis tuu buat pake persetujuaann orang yg bersangkutan,jgn main otomatis gini,kayak gini duitt kuu lenyapp 400rb bayarrrr apk yg gak gunaaa!!!!tolong kembalikaannn duitt kuu",1
2024-04-06 05:17:29,masukan koin 4797159,Saldo dana hilang dan coustumer servis tidak merespon hanya buat nomer antian saja sampai saat ini saldo saya tidak di kembalikan,1
2024-04-06 04:18:57,raka inst,"ini aplikasi udh mulai gak jelas , uang saya tiba"" hilang sndiri , di chat hanya suruh nunggu doang trs untung cuma ratusan kalo jutaan ??",1
2024-04-06 02:48:17,Ahmad syaifullah,Kok Gabisa verifikasi,2
2024-04-05 21:35:51,billywonkka,"jika ingin transaksi/simpan duit di dana, lebih baik pakai nominal uang yang kira-kira siap dan ikhlas kalo hilang. sering banget kejadian akun dihack, saldonya tiba-tiba hilang. hati-hati.",1
2024-04-05 17:20:21,rakyatnetizn,Ada transaksi yang tidak saya lakukan tanpa pemberitahuan! Ini sangat parah! Bikin ga nyaman dam takut saldo hilang lagi,1
2024-04-05 16:48:04,ssslup,"banyak akun yang ke bobolan, hilang berjuta juta, cs nya jg slow respon bgt, security nyaa jelek bgt krn akun kalian bs tbtb dipake orang ga bertanggung jawab",1
2024-04-05 16:23:21,tonychupank,gagal update dana premium karna terlalu sering,1
2024-04-05 13:12:08,DenGober,Coba topipnya diminimin lagi adminnya wah tambah mantab,5
2024-04-05 15:33:48,octa.dr,"chat Diana luama banget nggak ada respon, mana aplikasinya baru dipakai cepat panas 👎🏻👎🏻👎🏻",2
2024-04-05 14:13:18,kartotuying,"saldo hilang dibuat transaksi org lain padahal tidak pernah memberikan informasi pin/otp kepada siapa pun. komplain pun belum ada keterangan lanjutan dan ga ada kepastian, hanya disuruh menunggu tanpa kepastian",1
2024-04-05 13:31:56,bapakmuuu,Nothing,3
2024-04-05 01:49:48,Juniarei,Keren,5
2024-04-05 11:38:40,M Yusuf Safaat,"Saldo saya kok tidak bertambah yah pak, minta bantuanya dong pak",2
2024-04-05 11:29:40,Oky1900,Apl banyak keluhan tapi tidak ad solusi sama sekali…cuma boot aja yang menanggapi dan itu itu aja pertanyaan dan jawabannya,1
2024-04-05 09:38:09,Annisa Isma Anggitasari,"Saya udah chat sana sini dijawabnya bot, saya mau telp cs nya ga ada nomornya. Ini perusahaan besar loh!!",1
2024-04-05 08:43:19,Yoga Mas Jaya,Perlu perlindungan extra,1
2024-04-05 08:14:47,WongQito,"Setiap kali mau digunakan selalu minta login, lebih parahnya kode login dikirim via Whatsapp sementara saya tidak ada akun Whatsapp dan tidak ada alternatif pengiriman kode via sms atau telegram.",1
2024-04-05 06:39:13,ciiluxajja,Saya isi saldo dari bri link ke dana dari jam 10 malam sampe skarang belum masuk juga gimah ini tolong di bantu makasih,1
2024-04-05 06:23:04,Indosat lemot,Gw gak ada dana cicil sih perbulan mah jutaaan tapi gak ada,1
2024-04-05 03:41:40,Bekqnahsg,"Kecewa banget sama dana udh mau setahun gue ngurusin laporan biar ditindak lanjut dri hari itu jg tiba2 duit ilang tapi ga diproses!! Keamanan sampah banget! Privasi masa bisa kebobol, gila ini aplikasi! Udah ga layak dipake.",1
2024-04-05 02:32:29,Febri indriyanti,"Kapok pake dana, haduh saya topup di mbngking berhasil tapi saldo ga masuk ke dana, sudah banyak komplain tapi tidak pernah ada tindakan, setelah uang saya kembali saya akan uninstal dana🙏🏻 aplikasinya malah ga aman buat transaksi atau simpen uang banyak yang saldonya ketelan aplikasi dana",1
2024-04-05 00:47:44,Dyah Widodo,Memudahkan semua urusan,5
2024-04-04 23:13:02,xxxyzxal,"Bagaimana mendapatkan kode verifikasi lupa pin lewat sms ?
Tolong di respon🙏🙏🙏",5
2024-04-04 11:21:15,Tuan Tito,"Bagus banget nih utk transaksi dan qris. 
Hanya bagaimana ya cara ya agara saya bisa dapat gratis tf 50x per bln ke semua rek?",5
2024-04-04 18:29:44,Ytiingh,"Tidak bisa mencari nomor tujuan
Gimana kita komplen kalo yang bls chat robot",2
2024-04-04 15:31:08,anidariatj96,"Aplikasi paling najis , top up ga masuk2 kirim uang ga masuk 
Mending kalian ga usah pada download aplikasi tai 
Keluhan cuma dijawawab sama robot",1
2024-04-04 14:45:25,shal kahhh,"Saya top up dana dari rekening mobile, dan tidak masuk secara real time saya juga udah lapor ke cs dan belum ada tanggapan, secara top up saya besar saya butuh bantuannya!",1
2024-04-04 14:38:50,amandasopandi,"makin lama makin sering gangguan, saldo telat masuk. makin ribet juga, pas komplen malah tiba tiba eror",1
2024-04-04 11:50:49,Deminar_DS,"Hati hati pakai dana, penanganan masalahnya sangat lama, tidak sesuai prosedur yang disampaikan. Chat Diana dan telepon ke nomor yang tertera di aplikasi tetap tidak ada solusi",1
2024-04-04 10:15:09,sanggreng,Mohon tingkatkan keamanan. Sudah banyak sekali korbannya termasuk saya. Saya tunggu uang saya kembali jika memang DANA tdk berbohong yg katanya ada Garansi uang kembali,1
2024-04-04 06:14:27,elsasyifa,top up ga masuk padahal di mobile banking nya sudah terkonfirmasi masuk. chat dengan dana digital asisten katanya mau diselesaikan dalam 2 hari itu saya chat tanggal 27 samapi sekarang belum masuk saldonya ke dana.,1
2024-04-04 05:22:55,Youke Rumbayan,Terimakasih Dana sangat membantu utk transaksi sangat mudah dan lancar,5
2024-04-04 05:18:56,iYan Siti,Top markotop,5
2024-04-03 10:38:04,Fhilaevi,Setelah saya mengupgrade dana saya menjadi premium saya lebih gampang bertransaksi dengan keluarga saya,5
2024-04-04 05:04:43,oqbzuwna,"aplikasi sampah!
gue beli voucher cgv gak bisa dipake!
gausa deh lu jualjual voucher segala kalo aplikasi lu masih suka ngebug dan trouble!",1
2024-04-04 04:17:04,Penjelajah anime,"Kenapa untuk upgrade ke dana premium terlalu dipersulit, sampai saat ini akun dana belum bisa dipakai untuk transaksi, cuma bisa top up, jadi saldo saya gak bisa dipakai, bagaimana bentuk tanggung jawab nya",1
2024-04-04 02:47:22,apip_secret_crush,tingkatin keamanannya woii!! gegara link gajelas saldo dana user ke tf otomatis ke orang jahat🤬🤬🤬,4
2024-04-03 14:27:42,Fadriuu,Mohon bantunya,1
2024-04-03 12:33:12,jikeeey,"tanggal 30 Maret subuh tiba” ada transalsi apple tanpa konfirmasi pin atau face id, saldo tiba” berkurang. lalu lapor ke aplikasi dana pun sama saja, emang dikasih solusi tapi kalau kendala waktu diberikan solusi udah lepas tanggung jawab atas saldo yang berkurang itu?! tolong diperbaiki! setidaknya kasih kejelasan bukan malah acuh! udah di DM di semua sosmed dan aplikasinya pun sama aja gadi gubris",1
2024-04-03 12:06:28,Andalas hayyu,Gabisa upgrade ke premium gagal terus,1
2024-04-02 20:58:37,Januaryrainnn,Firur paylater blm ada di akun ku udah sering  transaksi setiap hari malah gak dapet,5
2024-04-03 10:17:09,Takeshi Mushroom,Too many scammers.,1
2024-04-03 10:00:42,tai00888,Dua kali tranfer dana kok bisa yang nominal kecil berhasil yang nominal gedi pending . Suruh nungguh 24jm udah di tungguhi mala suruh nungguh 5hri kerja . Kalau mau ngambil untung kasih admin lah . Jangan nyuri kaya gini . Gk cuma saya aja ternyata banyak smpek ada yang juta jutaan . Tolong lah kebijakannya . Kalau mau untung mending kasih admin jangan sok murah terus nyolong,1
2024-04-03 08:32:00,",,,,,zzz",pas update malah parah tf nomer trus tidak ditemukan,1
2024-04-03 04:59:23,Korban Dana7,"Tiba-tiba mendapat telpon dari CS DANA yang mengabarkan bahwa akun dana saya terdeteksi mendaftar ke judi online sehingga akun dibekukan, saya bilang saya tidak melakukan transaksi apapun atau mendaftar ke manapun dan minta buktinya mereka tidak bisa kasih. akun tidak bisa saya akses dan proses pemulihan sulit malah disuruh untuk transfer lagi ke dana. saya ditipu dan dana saya hilang. aplikasi rubbish!!!",1
2024-04-03 02:54:17,Mazt Mond,"Dana sering terjadi kesalahan ,gangguan ,Qris terjadi kesalahan dan lain lain ,,",1
2024-04-03 00:16:38,usman.jr.,kebanyakan gangguan repot,1
2024-04-02 21:48:38,yan arisona,"Bagaimana cara mengaktifkan dana cicil padahal saya sdh bertransaksi 100 jt an min 
Semoga di balas",4
2024-04-02 20:31:48,salvousky,Saya top up ko blm masuk ya padahal nomernya sudah benar,4
2024-04-02 15:42:23,Welperni,Kenapa pembelian paket data di batasin terus 🗿,3
2024-04-02 14:17:51,rvmlia,"Transfer uang dari Dana ke OCBC keterangannya berhasil tapi sudah 2 hari uangnya ga masuk. Awal2 buat laporan masih dibalas oleh csnya. Skrg mau follow up malah dibalas pake bot aja.
Awal balas pun ga ada solusi malah disuruh complain ke bank tujuan krn keterangan di Dana berhasil. Sedangkan saat saya hubungi ke OCBC malah katanya krn disini ga masuk harusnya minta ke pihak pengirim (aplikasi Dana). 
Pas cek ke IG ternyata banyak bgt yg transfer trs saldo udah kepotong tapi uang ga masuk. Dan parahnya kolom komentar dimatii biar ga nambah komentarnya.
Kapok pake Dana, pdhl biasanya sengaja pake Dana biar bisa transfer gratis. Tapi skrg ga lagi2 deh.
Yg blm pernah pake mending gausah dari pada duit ilang ga ada solusi ga ada ganti rugi",1
